ET4020	Xử lý tín hiệu số	3	4.5	0.7	NULL	TDDT
ET4020E	Xử lý số tín hiệu	3	5	0.7	NULL	TDDT
ET4031	Thiết kế, tổng hợp hệ thống số	2	4.5	0.5	NULL	TDDT
ET4032	Thiết kế IC tương tự	2	3	0.6	NULL	TDDT
ET4041	Kiến trúc máy tính	2	3.5	0.6	NULL	TDDT
ET4060	Phân tích và thiết kế hướng đối tượng	3	5	0.6	NULL	TDDT
ET4070	Cơ sở truyền số liệu	3	6	0.7	NULL	TDDT
ET4080E	Cơ sở kỹ thuật mạng	3	4	0.7	NULL	TDDT
ET4081	Mạng thông tin	2	4	0.6	NULL	TDDT
ET4091	Kỹ thuật siêu cao tần	3	6	0.7	ET4011E	TDDT
ET4092	Kỹ thuật siêu cao tần	2	4	0.6	NULL	TDDT
ET4100	Cơ sở điện sinh học	2	4	0.6	NULL	TDDT
ET4100E	Cơ sở điện sinh học	2	4	0.6	NULL	TDDT
ET4110	Cảm biến và KT đo lường y sinh	3	5	0.7	ET2014	TDDT
ET4120	Thiết bị điện tử y sinh I	2	4.5	0.6	NULL	TDDT
ET4140	Định vị và dẫn đường điện tử	3	5	0.6	NULL	TDDT
ET4151	Mạng thông tin hàng không	2	4	0.6	NULL	TDDT
ET4216	Thiết kế Kỹ thuật y sinh III	1	2	0.7	NULL	TDDT
ET4230	Mạng máy tính	3	4.5	0.5	NULL	TDDT
ET4231	Mạng máy tính và IoT	3	5	0.5	NULL	TDDT
ET4240E	Truyền thông vô tuyến	3	4.5	0.7	NULL	TDDT
ET4245	Trí tuệ nhân tạo và ứng dụng	3	5	0.6	NULL	TDDT
ET4250	Hệ thống viễn thông	3	4	0.6	ET3240	TDDT
ET4260	Đa phương tiện	2	5	0.6	NULL	TDDT
ET4290	Hệ điều hành	2	3	0.6	NULL	TDDT
ET4291	Hệ điều hành	3	5	0.6	NULL	TDDT
ET4292	Hệ điều hành nhúng	3	4.5	0.6	ET3221E	TDDT
ET4311	Thông tin quang sợi	2	3	0.5	NULL	TDDT
ET4321	Nguyên lý siêu cao tần	3	5	0.5	NULL	TDDT
ET4330	Thông tin di động	2	5	0.6	NULL	TDDT
ET4340	Thiết kế VLSI	3	4.5	0.7	NULL	TDDT
ET4361	Hệ thống nhúng và thiết kế giao tiếp nhúng	3	4.5	0.5	NULL	TDDT
ET4370	Kỹ thuật truyền hình	2	3	0.5	ET2082	TDDT
ET4380	Thông tin vệ tinh	2	3	0.7	NULL	TDDT
ET4411	Quy hoạch và quản lý mạng viễn thông	2	5	0.7	NULL	TDDT
ET4430	Lập trình nâng cao	2	3.5	0.6	NULL	TDDT
ET4435	Lập trình song song	2	4.5	0.7	NULL	TDDT
ET4450	Giải phẫu và sinh lý học	2	4.5	0.6	NULL	TDDT
ET4456	Giải phẫu và sinh lý	5	6.5	0.6	NULL	TDDT
ET4456E	Giải phẫu và sinh lý	3	5.5	0.5	NULL	TDDT
ET4471	Mạch xử lý tín hiệu y sinh	3	6	0.6	NULL	TDDT
ET4480	Công nghệ chẩn đoán hình ảnh I	3	5	0.6	NULL	TDDT
ET4486	Kỹ thuật chẩn đoán hình ảnh	3	5.5	0.5	NULL	TDDT
ET4516	Cơ sở thiết bị y sinh	3	4.5	0.5	NULL	TDDT
ET4526	Thiết bị điện tử y tế	3	5	0.5	NULL	TDDT
ET4550	An toàn bức xạ và an toàn điện trong y tế	2	4	0.6	NULL	TDDT
ET4571	Xử lý tín hiệu y sinh số	2	4	0.7	NULL	TDDT
ET4591	Xử lý ảnh số	2	4.5	0.6	NULL	TDDT
ET4611	Điện tử công suất	2	4	0.6	ET4060	TDDT
ET4710	Lập trình ứng dụng di động	2	3	0.7	NULL	TDDT
ET4750	Kỹ thuật lập trình nội dung số	2	4	0.7	NULL	TDDT
ET4900	Đồ án tốt nghiệp cử nhân	6	7	0.6	NULL	TDDT
ET4900E	Đồ án tốt nghiệp cử nhân	6	7.5	0.7	NULL	TDDT
ET4920	Đồ án nghiên cứu Cử nhân (KT Điện tử - Viễn thông)	8	11	0.5	NULL	TDDT
ET4920E	Đồ án nghiên cứu Cử nhân (CTTT Kỹ thuật y sinh)	8	9	0.5	NULL	TDDT
ET4921E	Đồ án nghiên cứu Cử nhân (CTTT ĐTVT)	8	11	0.5	NULL	TDDT
ET4922	Đồ án nghiên cứu Cử nhân (CTTN Điện tử truyền thông)	8	10	0.5	NULL	TDDT
ET5011	Thực tập cuối khóa	3	5	0.5	NULL	TDDT
ET5020	Đồ án thiết kế III	3	5	0.5	ET4450	TDDT
ET5026	Thực tập tốt nghiệp	4	6	0.7	NULL	TDDT
ET5080E	Thiết kế số sử dụng VHDL	3	4	0.6	NULL	TDDT
ET5100E	Thực tập tốt nghiệp	3	4.5	0.7	NULL	TDDT
ET5111	Đồ án tốt nghiệp kỹ sư	9	11	0.6	NULL	TDDT
ET5126	Thiết kế tốt nghiệp	1	2	0.7	NULL	TDDT
ET5260	Định vị sử dụng vệ tinh	3	5	0.5	NULL	TDDT
ET5270	Viễn thám và GIS	3	4.5	0.5	NULL	TDDT
EV2020	Technical Writing and Presentation	3	4	0.6	NULL	VKHVCNMT
EV2101	Thủy lực trong công nghệ môi trường	3	4	0.7	NULL	VKHVCNMT
EV2102	Truyền nhiệt trong công nghệ môi trường	2	3.5	0.5	NULL	VKHVCNMT
EV2212	Các quá trình sản xuất cơ bản	2	4.5	0.5	NULL	VKHVCNMT
EV2225	Sinh thái học môi trường	2	4.5	0.7	NULL	VKHVCNMT
EV2251	Các quá trình cơ bản trong CNMT I	2	3	0.5	NULL	VKHVCNMT
EV3006	Con người và môi trường	1	2.5	0.5	NULL	VKHVCNMT
EV3103	Chuyển khối trong công nghệ môi trường	3	5	0.7	NULL	VKHVCNMT
EV3104	Kỹ thuật phản ứng	2	3.5	0.5	NULL	VKHVCNMT
EV3105	Hóa sinh môi trường	3	6	0.6	NULL	VKHVCNMT
EV3106	Hóa học môi trường	3	6	0.5	NULL	VKHVCNMT
EV3107	Vi sinh môi trường	3	6	0.7	NULL	VKHVCNMT
EV3108	Đồ án I	2	5	0.6	NULL	VKHVCNMT
EV3109	Kỹ thuật kiểm soát ô nhiễm không khí	3	6	0.5	NULL	VKHVCNMT
EV3118	Kỹ thuật xử lý nước thải	3	5.5	0.6	NULL	VKHVCNMT
EV3121	Độc học môi trường	2	4	0.6	NULL	VKHVCNMT
EV3224	Phân tích chất lượng môi trường	3	5	0.6	NULL	VKHVCNMT
EV3225	Quản lý chất thải nguy hại	2	3	0.7	NULL	VKHVCNMT
EV3226	Quản lý chất thải rắn	3	5	0.7	EV3121	VKHVCNMT
EV3227	Mô hình hóa môi trường	2	3.5	0.6	NULL	VKHVCNMT
EV3301	Kỹ thuật bảo vệ môi trường công nghiệp	2	3.5	0.5	NULL	VKHVCNMT
EV4113	Phục hồi ô nhiễm đất	2	4.5	0.5	EV2101	VKHVCNMT
EV4114	Ô nhiễm không khí trong nhà	2	4	0.7	NULL	VKHVCNMT
EV4115	Xử lý nước thải bằng các quá trình tự nhiên	2	4	0.6	NULL	VKHVCNMT
EV4118	Quản lý và vận hành hệ thống xử lý chất thải	2	3.5	0.5	NULL	VKHVCNMT
EV4119	Kỹ thuật xử lý nước cấp	2	3.5	0.7	NULL	VKHVCNMT
EV4132	Chuyên đề công nghệ môi trường I	2	4.5	0.6	NULL	VKHVCNMT
EV4222	Quan trắc môi trường	3	6	0.6	NULL	VKHVCNMT
EV4223	Đánh giá tác động môi trường	2	3.5	0.7	EV3108	VKHVCNMT
EV4224	An toàn sức khỏe nghề nghiệp	2	4	0.6	NULL	VKHVCNMT
EV4225	Nguyên lý sản xuất sạch hơn	2	4	0.6	NULL	VKHVCNMT
EV4229	Luật và chính sách môi trường	2	5	0.6	NULL	VKHVCNMT
EV4311	Đồ án II	2	5	0.7	NULL	VKHVCNMT
EV4321	Đồ án tốt nghiệp cử nhân	6	8.5	0.6	NULL	VKHVCNMT
EV4901	Đồ án tốt nghiệp cử nhân	6	8.5	0.6	NULL	VKHVCNMT
EV4902	Đồ án nghiên cứu Cử nhân (Kỹ thuật môi trường)	8	9	0.6	EV3109	VKHVCNMT
EV5101	Thực tập tốt nghiệp (CNMT)	3	4.5	0.5	NULL	VKHVCNMT
EV5102	Đồ án tốt nghiệp kỹ sư (CNMT)	9	11	0.6	NULL	VKHVCNMT
EV5114	Đồ án III	2	3	0.6	NULL	VKHVCNMT
EV5121	Ứng dụng kỹ thuật màng trong xử lý nước và nước thải	2	3.5	0.5	NULL	VKHVCNMT
EV5125	Các quá trình xử lý nitơ và phốt pho trong nước thải	2	4.5	0.7	NULL	VKHVCNMT
EV5130	Thí nghiệm xử lý nước và nước thải	3	4.5	0.6	NULL	VKHVCNMT
EV5131	Thiết kế hệ thống xử lý chất thải	2	4	0.5	NULL	VKHVCNMT
EV5132	Xử lý chất thải hữu cơ bằng kỹ thuật nhiệt	2	5	0.7	NULL	VKHVCNMT
EV5133	Kỹ thuật công trình xử lý chất thải	2	4	0.7	NULL	VKHVCNMT
EV5190	Đồ án thiết kế - CNMT	3	6	0.5	NULL	VKHVCNMT
EV5201	Thực tập tốt nghiệp (QLMT)	3	5	0.5	NULL	VKHVCNMT
EV5202	Đồ án tốt nghiệp kỹ sư (QLMT)	9	10	0.6	NULL	VKHVCNMT
EV5211	Quy hoạch môi trường	2	3.5	0.5	NULL	VKHVCNMT
EV5212	Hệ thống quản lý môi trường EMS	2	4	0.7	NULL	VKHVCNMT
EV5226	Chuyên đề quản lý môi trường	2	5	0.5	NULL	VKHVCNMT
EV5230	Quản lý chất lượng nước	2	4.5	0.5	NULL	VKHVCNMT
EV5231	Quản lý chất lượng đất	2	4.5	0.7	NULL	VKHVCNMT
EV5234	Thẩm định và đánh giá công nghệ Môi trường	2	3	0.5	NULL	VKHVCNMT
EV5290	Đồ án thiết kế - QLMT	3	4	0.7	NULL	VKHVCNMT
EV5901	Thực tập kỹ sư	3	5	0.5	NULL	VKHVCNMT
EV5902	Đồ án kỹ sư	9	12	0.5	NULL	VKHVCNMT
FL1124	IELTS Listening 2	2	3.5	0.5	NULL	KNN
FL1125	IELTS Speaking 2	1	3	0.6	NULL	KNN
FL1126	IELTS Reading 2	1	2.5	0.5	NULL	KNN
FL1127	IELTS Writing 2	2	4	0.7	NULL	KNN
FL1330	Tiếng Việt thực hành	2	3.5	0.5	FL1124	KNN
FL1404	Tiếng Pháp KSCLC 4	3	5	0.5	NULL	KNN
FL1405	Tiếng Pháp KSCLC 5	3	6	0.6	FL1404	KNN
FL1406	Tiếng Pháp KSCLC 6	3	5.5	0.7	NULL	KNN
FL1407	Tiếng Pháp KSCLC 7	2	3.5	0.7	NULL	KNN
FL1408	Tiếng Pháp KSCLC 8	2	5	0.5	NULL	KNN
FL1421	Tiếng Pháp I	3	4	0.7	NULL	KNN
FL1422	Tiếng Pháp II	3	5	0.5	NULL	KNN
FL1423	Tiếng Pháp III	2	3	0.7	NULL	KNN
FL1424	Tiếng Pháp IV	2	3.5	0.6	NULL	KNN
FL1431	Tiếng Nhật I	3	6	0.6	NULL	KNN
FL1432	Tiếng Nhật II	3	4.5	0.7	NULL	KNN
FL1433	Tiếng Nhật III	2	5	0.6	NULL	KNN
FL1434	Tiếng Nhật IV	2	3.5	0.7	NULL	KNN
FL1441	Tiếng Trung Quốc I	3	5.5	0.5	NULL	KNN
FL1442	Tiếng Trung Quốc II	3	6	0.6	FL1423	KNN
FL1443	Tiếng Trung Quốc III	2	3.5	0.5	NULL	KNN
FL1444	Tiếng Trung Quốc IV	2	4	0.5	NULL	KNN
FL1501	Tiếng Pháp KSCLC 3A	3	5.5	0.5	NULL	KNN
FL1502	Tiếng Pháp KSCLC 3B	3	5	0.7	FL1444	KNN
FL1604	Tiếng Pháp VP 4	4	5	0.5	NULL	KNN
FL1605	Tiếng Pháp VP 5	4	7	0.6	NULL	KNN
FL1606	Tiếng Pháp VP 6	3	5	0.5	FL1124	KNN
FL1607	Tiếng Pháp VP 7	1	2.5	0.5	NULL	KNN
FL3006	Kỹ năng giao tiếp nhóm	3	4.5	0.7	NULL	KNN
FL3013	Kỹ năng nói tiếng Anh III	3	5	0.6	NULL	KNN
FL3023	Kỹ năng nghe tiếng Anh III	3	6	0.7	FL1502	KNN
FL3033	Kỹ năng đọc tiếng Anh III	3	5	0.7	NULL	KNN
FL3043	Kỹ năng viết tiếng Anh III	3	4.5	0.7	NULL	KNN
FL3080	Phương pháp nghiên cứu khoa học	3	4.5	0.5	NULL	KNN
FL3151	Tiếng Anh  Kỹ thuật Điện - Điện tử 	2	4.5	0.7	NULL	KNN
FL3152	Tiếng Anh Công nghệ Thông tin và Truyền thông	3	4	0.6	FL1424	KNN
FL3153	Tiếng Anh Cơ khí và Khoa học Vật liệu	3	4.5	0.6	NULL	KNN
FL3154	Tiếng Anh Hoá - Môi trường	2	3.5	0.6	NULL	KNN
FL3155	Tiếng Anh Kinh tế và Kinh doanh	2	3	0.7	NULL	KNN
FL3156	Lý thuyết biên - phiên dịch 	2	4.5	0.6	FL1442	KNN
FL3157	Phiên dịch	3	4.5	0.7	NULL	KNN
FL3158	Biên dịch	3	4.5	0.6	NULL	KNN
FL3210	Ngữ âm và âm vị học	2	4	0.5	NULL	KNN
FL3220	Từ vựng học	2	3.5	0.5	NULL	KNN
FL3221	Cú pháp học	2	4	0.5	NULL	KNN
FL3250	Văn hóa xã hội Anh	2	4	0.7	NULL	KNN
FL3260	Văn hoá xã hội Mỹ	2	4	0.6	NULL	KNN
FL3283	Văn học Anh - Mỹ	2	3.5	0.5	NULL	KNN
FL3340	Đối chiếu ngôn ngữ	2	4	0.6	NULL	KNN
FL3570	Kỹ năng giao tiếp cơ bản 	2	5	0.6	FL1431	KNN
FL4080	Phương pháp giảng dạy tiếng Anh	4	5.5	0.5	NULL	KNN
FL4115	Biên dịch KHCN	3	5	0.7	NULL	KNN
FL4116	Phiên dịch KHCN	3	5.5	0.7	NULL	KNN
FL4117	Biên dịch KHCN nâng cao (BTL)	3	6	0.7	NULL	KNN
FL4118	Phiên dịch KHCN nâng cao	3	4	0.6	NULL	KNN
FL4119	Biên - Phiên dịch KHCN	3	4	0.7	NULL	KNN
FL4225	Ngữ nghĩa học	3	4.5	0.5	NULL	KNN
FL4226	Tiếng Anh trên thế giới	2	4.5	0.5	NULL	KNN
FL4227	Phân tích ngôn ngữ	3	5	0.6	FL1406	KNN
FL4900	Thực tập tốt nghiệp	3	4.5	0.7	NULL	KNN
FL4901	Khóa luận tốt nghiệp	6	7.5	0.6	NULL	KNN
FL4902	Tiếng Anh chuyên ngành theo dự án (BTL)	3	5.5	0.5	NULL	KNN
FL4903	Nghiên cứu ngôn ngữ theo dự án (BTL)	3	6	0.6	NULL	KNN
FL5081	Khóa luận tốt nghiệp	6	8	0.6	NULL	KNN
FLE2108	Language Communication Skills 3	4	6	0.6	NULL	KNN
FLE2109	Dealing with Texts 3	3	4	0.7	NULL	KNN
FLE2110	Professional skills 2	4	6	0.5	NULL	KNN
FLE2111	International Studies 1	3	6	0.5	NULL	KNN
FLE2212	English for Professional Purposes 1	4	5.5	0.7	FL1125	KNN
FLE2213	Theory of translation and interpretation	2	5	0.6	NULL	KNN
FLE2214	Professional skills 3 (BTL)	4	6	0.5	NULL	KNN
FLE2215	International studies 2	3	4	0.6	NULL	KNN
FLE3101	English for Professional Purposes 2	4	7	0.6	NULL	KNN
FLE3102	Translation and interpretation practice 1	4	7	0.6	NULL	KNN
FLE3103	Language awareness	4	5	0.6	NULL	KNN
FLE3204	Research methodology (BTL)	4	6	0.7	NULL	KNN
FLE3205	English for Professional Purposes 3	3	6	0.5	FL1404	KNN
FLE3206	Translation and interpretation practice 2	4	6	0.7	NULL	KNN
FLE3207	Phonetics and phonology	3	4	0.7	NULL	KNN
FLE4101	English for Professional Purposes 4 (BTL)	4	6	0.6	NULL	KNN
FLE4102	Translation and interpretation practice 3	4	6	0.6	NULL	KNN
FLE4103	English literature	4	7	0.7	FLE3102	KNN
FLE4104	Introduction to English language teaching (BTL)	4	5	0.7	NULL	KNN
FLE4205	Work placement	4	7	0.7	NULL	KNN
FLE4206	Graduation paper in English	8	10	0.6	NULL	KNN
HE2012	Kỹ thuật nhiệt	2	5	0.5	NULL	TCK
HE2020	Technical Writing and Presentation	3	6	0.7	NULL	TCK
HE3011	Cơ học chất lưu	3	5.5	0.7	HE2012	TCK
HE3013	Nhiệt động kỹ thuật	3	4	0.7	NULL	TCK
HE3017	Hệ thống cung cấp nhiệt	3	4.5	0.6	NULL	TCK
HE3022	Đo lường nhiệt	2	4.5	0.5	HE2012	TCK
HE3023	Truyền nhiệt	3	4.5	0.6	NULL	TCK
HE3031	Kỹ thuật an toàn nhiệt - lạnh	2	3.5	0.7	NULL	TCK
HE3032	Cơ sở lý thuyết điều chỉnh quá trình nhiệt	3	5	0.6	NULL	TCK
HE3033	Thiết bị trao đổi nhiệt	3	4	0.6	NULL	TCK
HE4000	Thực tập kỹ thuật	2	4	0.7	NULL	TCK
HE4001	Đồ án thiết kế nhà máy nhiệt điện	2	4	0.7	NULL	TCK
HE4002	Đồ án thiết kế hệ thống sấy	2	4	0.6	NULL	TCK
HE4003	Đồ án thiết kế hệ thống lạnh	2	4.5	0.7	NULL	TCK
HE4012	Nhà máy nhiệt điện	3	5.5	0.5	NULL	TCK
HE4021	Lò hơi	3	5	0.7	NULL	TCK
HE4025	Kỹ thuật cháy	2	4	0.6	NULL	TCK
HE4031	Tua bin	3	4.5	0.7	NULL	TCK
HE4033	Truyền chất và cơ sở kỹ thuật sấy	3	5	0.7	NULL	TCK
HE4034	Hệ thống điều khiển tự động nhà máy nhiệt điện	3	5	0.6	HE4021	TCK
HE4035	Hệ thống điều khiển quá trình nhiệt - lạnh	2	4.5	0.7	NULL	TCK
HE4044	Tự động hoá kỹ thuật lạnh & ĐHKK	3	5	0.6	NULL	TCK
HE4053	Lò công nghiệp	3	4.5	0.5	NULL	TCK
HE4061	Sử dụng năng lượng tiết kiệm hiệu quả	2	4	0.6	NULL	TCK
HE4073	Lò điện	2	3.5	0.7	HE4021	TCK
HE4081	Bơm, quạt, máy nén	2	3	0.5	NULL	TCK
HE4134	Cơ sở kỹ thuật lạnh	3	5.5	0.6	NULL	TCK
HE4171	Cơ sở nguồn và công nghệ năng lượng	2	3.5	0.7	HE4003	TCK
HE4201	Chế độ làm việc thay đổi của tổ hợp lò hơi – tua bin	3	5	0.5	NULL	TCK
HE4208	Kỹ thuật điều hòa không khí	3	4	0.6	NULL	TCK
HE4212	Máy và thiết bị lạnh	3	4.5	0.6	NULL	TCK
HE4301	Đồ án thiết kế Kỹ thuật năng lượng	2	4	0.5	NULL	TCK
HE4304	Đồ án thiết kế HT và TB nhiệt	3	5	0.7	HE4033	TCK
HE4306	Đồ án thiết kế HT lạnh/ĐHKK	3	5.5	0.5	NULL	TCK
HE4405	Kỹ thuật lạnh ứng dụng	3	4.5	0.5	NULL	TCK
HE4410	Hệ thống vận chuyển không khí và chất tải lạnh	3	4	0.7	NULL	TCK
HE4412	Bơm nhiệt và ứng dụng của bơm nhiệt	3	6	0.7	NULL	TCK
HE4413	Hệ thống điện công trình	3	4	0.5	NULL	TCK
HE4414	Kỹ thuật xử lý phát thải	3	5.5	0.7	NULL	TCK
HE4900	Đồ án tốt nghiệp cử nhân	6	8	0.5	NULL	TCK
HE5000	Thực tập kỹ sư	3	6	0.6	HE3022	TCK
HE5061	Công nghệ hiệu quả năng lượng	3	5	0.6	NULL	TCK
HE5068	Nồi hơi công nghiệp	2	3.5	0.5	NULL	TCK
HE5092	Phân tích và tổng hợp hệ thống điều khiển quá trình nhiệt	2	4	0.5	NULL	TCK
HE5110	Quá trình và thiết bị cơ – nhiệt	3	5.5	0.7	NULL	TCK
HE5130	Đánh giá hệ thống lạnh và điều hòa không khí theo quan điểm chu trình vòng đời	2	5	0.5	NULL	TCK
HE5140	Thiết kế ý tưởng hệ thống ĐHKK	2	3.5	0.7	NULL	TCK
HE5142	Nhà máy nhiệt điện tubin khí và chu trình kết hợp	2	4.5	0.6	NULL	TCK
HE5160	Công nghệ xử lý phát thải khói	3	5.5	0.6	NULL	TCK
HE5172	Sử dụng tiết kiệm và hiệu quả năng lượng trong hệ thống lạnh và ĐHKK	2	4.5	0.6	NULL	TCK
HE5190	Phát triển công nghệ năng lượng sạch theo quan điểm đánh giá vòng đời 	2	5	0.7	NULL	TCK
HE5301	Thiết kế và đánh giá dự án năng lượng	2	5	0.5	NULL	TCK
HE5402	Tăng cường truyền nhiệt trong các thiết bị nhiệt – lạnh	2	4	0.6	NULL	TCK
HE5415	Kỹ thuật xử lý nhiệt ẩm chính xác	3	4	0.5	NULL	TCK
HE5902	Đồ án tốt nghiệp kỹ sư Kỹ thuật năng lượng	12	13	0.5	NULL	TCK
HE5904	Đồ án tốt nghiệp kỹ sư Máy & Thiết bị nhiệt lạnh	12	14.5	0.6	NULL	TCK
HE5990	Đồ án kỹ sư	9	11.5	0.7	NULL	TCK
IT1014	Tin học đại cương	3	4.5	0.7	NULL	TCNTT
IT1016	Tin học đại cương	3	5	0.6	NULL	TCNTT
IT1110	Tin học đại cương	4	5.5	0.7	IT1014	TCNTT
IT1110E	Nhập môn lập trình	4	6	0.6	NULL	TCNTT
IT1130	Tin học đại cương	2	3	0.5	NULL	TCNTT
IT1140	Tin học đại cương	4	6	0.6	NULL	TCNTT
IT2000	Nhập môn CNTT và TT	3	4	0.6	NULL	TCNTT
IT2022E	Thống kê ứng dụng và phân tích thực nghiệm	3	6	0.5	NULL	TCNTT
IT2030	Technical Writing and Presentation	3	5	0.5	NULL	TCNTT
IT2140	Điện tử cho CNTT lab	2	5	0.5	NULL	TCNTT
IT2140E	Electronics for Information Technology lab	2	4	0.6	NULL	TCNTT
IT3010E	Cấu trúc dữ liệu và giải thuật	3	5	0.7	IT1110E	TCNTT
IT3011	Cấu trúc dữ liệu và thuật toán	2	3.5	0.6	NULL	TCNTT
IT3014	Cấu trúc dữ liệu và GT	2	5	0.6	NULL	TCNTT
IT3020	Toán rời rạc	3	4.5	0.7	NULL	TCNTT
IT3020E	Toán rời rạc	3	5	0.5	NULL	TCNTT
IT3030	Kiến trúc máy tính	3	4.5	0.6	NULL	TCNTT
IT3030E	Kiến trúc máy tính	3	5.5	0.6	NULL	TCNTT
IT3034	Kiến trúc máy tính	3	4.5	0.7	NULL	TCNTT
IT3036	Kiến trúc bộ xử lý và hợp ngữ	3	4	0.6	NULL	TCNTT
IT3040	Kỹ thuật lập trình	2	4	0.6	NULL	TCNTT
IT3052E	Tối ưu hóa	3	5.5	0.7	NULL	TCNTT
IT3070	Nguyên lý hệ điều hành	3	5	0.7	NULL	TCNTT
IT3070E	Nguyên lý hệ điều hành	3	6	0.5	NULL	TCNTT
IT3072E	Operating Systems	2	4	0.7	NULL	TCNTT
IT3074	Hệ điều hành	2	4.5	0.5	NULL	KCNHH
IT3080	Mạng máy tính	3	4.5	0.5	NULL	TCNTT
IT3080E	Mạng máy tính	3	5	0.7	NULL	TCNTT
IT3082E	Computer Network	2	4	0.7	NULL	TCNTT
IT3083	Mạng máy tính	2	4.5	0.6	NULL	TCNTT
IT3084	Mạng máy tính	2	4	0.6	IT3082E	TCNTT
IT3087	Máy tính và mạng máy tính	3	5	0.5	NULL	TCNTT
IT3090	Cơ sở dữ liệu	3	6	0.6	NULL	TCNTT
IT3090E	Cơ sở dữ liệu	3	5.5	0.7	NULL	TCNTT
IT3094	Cơ sở dữ liệu	3	6	0.6	NULL	TCNTT
IT3100	Lập trình hướng đối tượng	2	3	0.5	NULL	TCNTT
IT3100E	Lập trình hướng đối tượng	3	5.5	0.6	NULL	TCNTT
IT3102	Lý thuyết và ngôn ngữ hướng đối tượng	3	6	0.5	NULL	TCNTT
IT3102E	Object-Oriented Language and Theory (Java)	3	5	0.7	NULL	TCNTT
IT3103	Lập trình hướng đối tượng	3	4.5	0.6	NULL	TCNTT
IT3104	Kỹ thuật lập trình	3	6	0.5	NULL	TCNTT
IT3120	Phân tích và thiết kế hệ thống	2	4.5	0.5	NULL	TCNTT
IT3120E	Phân tích thiết kế hệ thống	2	4	0.7	NULL	TCNTT
IT3136	Cơ sở thiết kế logic	3	5	0.6	IT3036	TCNTT
IT3150	Project I	2	3	0.5	NULL	TCNTT
IT3160	Nhập môn Trí tuệ nhân tạo	3	4	0.6	NULL	TCNTT
IT3160E	Introduction to Artificial Intelligence	3	5.5	0.6	NULL	TCNTT
IT3170	Thuật toán ứng dụng	2	3	0.5	NULL	TCNTT
IT3170E	Applied Algorithms	2	4	0.7	IT3082E	TCNTT
IT3180	Nhập môn công nghệ phần mềm	3	5	0.5	IT3014	TCNTT
IT3180E	Nhập môn Công nghệ phần mềm	3	4	0.7	NULL	TCNTT
IT3190	Nhập môn Học máy và khai phá dữ liệu	3	4.5	0.7	NULL	TCNTT
IT3190E	Học máy	3	5	0.6	NULL	TCNTT
IT3210	C Programming Language	2	4.5	0.5	NULL	TCNTT
IT3220	C Programming (Introduction)	2	3	0.5	NULL	TCNTT
IT3230	Lập trình C cơ bản	2	3.5	0.6	IT3160	TCNTT
IT3230E	Data Structures and Algorithms Basic Lab	2	5	0.5	IT1140	TCNTT
IT3280	Thực hành kiến trúc máy tính	2	4	0.6	NULL	TCNTT
IT3280E	Assembly Language and Computer Architecture Lab	2	4	0.5	NULL	TCNTT
IT3282	Kiến trúc máy tính	2	4	0.6	NULL	TCNTT
IT3282E	Computer Architecture	2	3.5	0.6	NULL	TCNTT
IT3283	Kiến trúc máy tính	2	5	0.7	NULL	TCNTT
IT3283E	Computer Architecture	2	4.5	0.7	NULL	TCNTT
IT3290	Thực hành cơ sở dữ liệu	2	3	0.7	NULL	TCNTT
IT3290E	Database Lab	2	3.5	0.7	NULL	TCNTT
IT3292	Cơ sở dữ liệu	2	4	0.5	NULL	TCNTT
IT3292E	Database	2	3.5	0.5	NULL	TCNTT
IT3312E	Data Structures & Algorithms	2	3.5	0.7	NULL	TCNTT
IT3320E	Introduction to Deep Learning	2	4	0.7	NULL	TCNTT
IT3322	Xây dựng chương trình dịch	2	3	0.6	NULL	TCNTT
IT3322E	Compiler Construction	2	4	0.6	NULL	TCNTT
IT3362	Kỹ năng ITSS học bằng tiếng Nhật 1	2	4.5	0.7	NULL	TCNTT
IT3382	Kỹ năng ITSS học bằng tiếng Nhật 2	2	4	0.6	NULL	TCNTT
IT3402	Hệ thống thông tin trên Web	2	5	0.5	NULL	TCNTT
IT3402E	Web Information System	2	3	0.5	NULL	TCNTT
IT3420	Điện tử cho CNTT	2	4	0.6	NULL	TCNTT
IT3420E	Electronics for Information Technology	2	3	0.6	NULL	TCNTT
IT3680	Thuật toán ứng dụng	3	5	0.6	IT3040	TCNTT
IT3804	Thực tập doanh nghiệp	2	3	0.6	NULL	TCNTT
IT3910	Project I	3	4	0.6	NULL	TCNTT
IT3910E	Project I	2	4	0.6	NULL	TCNTT
IT3914	Đồ án lập trình 	2	4	0.5	NULL	TCNTT
IT3920	Project II	3	6	0.7	NULL	TCNTT
IT3930	Project II	2	5	0.5	IT3020	TCNTT
IT3931	Project II	2	4.5	0.5	NULL	TCNTT
IT3940	Project III	3	6	0.6	NULL	TCNTT
IT3940E	Project III	3	6	0.5	NULL	TCNTT
IT3941	Đồ án 3: Định hướng công nghệ	3	5.5	0.5	NULL	TCNTT
IT3943	Project III	3	5	0.5	NULL	TCNTT
IT4010E	Nhập môn an toàn thông tin	3	5.5	0.5	NULL	TCNTT
IT4012	Bảo mật thông tin	2	4	0.5	NULL	TCNTT
IT4012E	Information Security	2	4	0.5	NULL	TCNTT
IT4015	Nhập môn an toàn thông tin	3	4.5	0.5	NULL	TCNTT
